metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc6,0.04195117276161905,0.04398126486688849,-0.002030092105269443,-0.0027893195878714422,-0.0012429129695519907,0.0,-0.7517240592614711,100,100,11,0.0
pc7,0.05496449805796142,0.030202595740556674,0.024761902317404747,0.024686744587495923,0.02483345257723705,0.0,96.28211611832798,100,100,0,0.0
pc7,0.049592469930648767,0.031994035430252504,0.017598434500396262,0.017531899653375142,0.01765978097077461,0.0,69.85996279799173,100,100,1,0.0
pc7,0.048752552010118924,0.03191238094121213,0.01684017106890679,0.016768769771791994,0.01691280243638904,0.0,62.67283789219575,100,100,2,0.0
pc7,0.046153419092297504,0.03139274202287193,0.014760677069425576,0.01467054351232946,0.014839528589043747,0.0,49.081039397279085,100,100,3,0.0
pc7,0.049608589150011505,0.03130869127809998,0.018299897871911525,0.018182322685141108,0.01842109038634225,0.0,43.768903511526425,100,100,4,0.0
pc7,0.04719021715223785,0.02886807959526773,0.018322137556970118,0.018199967989232402,0.018438706384971745,0.0,40.58965799821989,100,100,5,0.0
pc7,0.045882120132446254,0.025596248880028677,0.020285871252417577,0.02010517817176879,0.020467563239391893,0.0,31.173716808126255,100,100,6,0.0
pc7,0.04523705791682,0.025245627108961298,0.0199914308078587,0.019803487883415065,0.020177416631951935,0.0,28.654824847374133,100,100,7,0.0
pc7,0.042239301800727796,0.024300404042005494,0.017938897758722303,0.017743347007781275,0.018152062577195458,0.0,23.59470034345793,100,100,8,0.0
pc7,0.04241817537695164,0.024322779942303852,0.018095395434647787,0.017863206513691696,0.01834388426551595,0.0,21.035271175071273,100,100,9,0.0
pc7,0.04439236834645268,0.02220349982380862,0.02218886852264406,0.021889436076395218,0.022470507479272782,0.0,21.497577490021147,100,100,10,0.0
pc7,0.03885171547532077,0.03157132146880026,0.007280394006520509,0.006828696793876584,0.007736955706030128,0.0,4.044654065426232,100,100,11,0.0
pc8,0.018302570339292237,0.01932545054703946,-0.0010228802077472225,-0.001041117884218697,-0.001005011685192583,0.0,-15.861300607771634,100,100,0,0.0
pc8,0.019593150615692095,0.019097129162400913,0.0004960214532911816,0.00047776643373072757,0.0005168667021207467,0.0,6.7878330886859475,100,100,1,0.0
pc8,0.02095184855163093,0.018927887547761157,0.0020239610038697738,0.0019920981959439875,0.002056080457754431,0.0,18.14312931522459,100,100,2,0.0
pc8,0.023666458260267923,0.01871687343344088,0.004949584826827044,0.004897127007599922,0.005000947032123801,0.0,27.264976381182258,100,100,3,0.0
pc8,0.024545159172266677,0.017646639365702824,0.006898519806563853,0.006818355140276251,0.006968401869293301,0.0,26.422427123730426,100,100,4,0.0
pc8,0.023537339121103243,0.016746522784233043,0.0067908163368702,0.006694197773933414,0.006884311321657161,0.0,19.843672847634284,100,100,5,0.0
pc8,0.02511809099465604,0.016108370143920133,0.009009720850735908,0.008914562993217268,0.009107495777774609,0.0,25.930220948138277,100,100,6,0.0
pc8,0.024741454292088703,0.016018883911892726,0.008722570380195978,0.008597712431102997,0.008843833028571679,0.0,18.88243330368458,100,100,7,0.0
pc8,0.025268988646566824,0.015273165162652685,0.009995823483914139,0.0098202261258848,0.010156116352183742,0.0,15.91914958434718,100,100,8,0.0
pc8,0.025843716263771004,0.01584180445410307,0.010001911809667936,0.009754383096704254,0.010278251459123559,0.0,10.31285364610668,100,100,9,0.0
pc8,0.02605266161262984,0.015516265900805553,0.010536395711824287,0.010208106967387715,0.010865972084924564,0.0,8.741961268853835,100,100,10,0.0
pc8,0.025395225267857265,0.017201795130968048,0.008193430136889217,0.007577887980733064,0.008810615608701467,0.0,3.736473921270121,100,100,11,0.0
pc9,0.000840472579584409,0.000921148118213694,-8.067553862928505e-05,-0.00012807890921248409,-2.877270081079862e-05,0.002,-0.46995003806035984,100,100,0,0.002181818181818182
