metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc2,0.16019570335745809,0.2102160070836544,-0.050020303726196313,-0.05067341336607938,-0.04924491073936226,0.0,-18.06597794676033,100,100,7,0.0
pc2,0.15322104513645168,0.21210240244865416,-0.05888135731220248,-0.05988085329905158,-0.057710641458630585,0.0,-16.382989656303945,100,100,8,0.0
pc2,0.1595239531993866,0.20283180043101312,-0.043307847231626534,-0.04476774680614472,-0.04167883184552195,0.0,-7.487603265872937,100,100,9,0.0
pc2,0.16579562082886695,0.18394676715135574,-0.018151146322488793,-0.01970146302506327,-0.016488012842834025,0.0,-3.0054425568837373,100,100,10,0.0
pc2,0.1297770474851131,0.16504682376980778,-0.03526977628469469,-0.03734407703019678,-0.03329970801807942,0.0,-4.917504382667499,100,100,11,0.0
pc3,0.18312545418739318,0.19073784068226815,-0.007612386494874973,-0.007741997461766002,-0.007487160161137583,0.0,-16.50604409830264,100,100,0,0.0
pc3,0.174934229105711,0.1907424335181713,-0.01580820441246031,-0.015991976156830782,-0.015622054610401418,0.0,-22.41498367127546,100,100,1,0.0
pc3,0.16750925555825233,0.1856878624856472,-0.01817860692739487,-0.018435699351131915,-0.01792880020290613,0.0,-19.426066352930352,100,100,2,0.0
pc3,0.1628388710319996,0.18018611043691635,-0.017347239404916753,-0.0178198372684419,-0.016867718245834152,0.0,-10.210561413368199,100,100,3,0.0
pc3,0.15329799667000768,0.1692805618047714,-0.015982565134763732,-0.016412976734340223,-0.015513368126004973,0.0,-9.513366173800371,100,100,4,0.0
pc3,0.15022186174988747,0.165016235858202,-0.014794374108314523,-0.015330428455024995,-0.014253437735140309,0.0,-7.28691228483414,100,100,5,0.0
pc3,0.14607696443796153,0.16760817497968675,-0.021531210541725215,-0.022095915246754888,-0.020929762456566112,0.0,-10.015594502044612,100,100,6,0.0
pc3,0.13907588005065916,0.17260289400815965,-0.03352701395750049,-0.03414066040888431,-0.03282089425995949,0.0,-14.045094583975267,100,100,7,0.0
pc3,0.14048246592283248,0.1717366537451744,-0.03125418782234193,-0.031862204387784,-0.030606464732438377,0.0,-13.146575595750573,100,100,8,0.0
pc3,0.14717512592673299,0.16293901830911636,-0.015763892382383377,-0.016271222628653055,-0.015268896408379026,0.0,-8.849489799733673,100,100,9,0.0
