layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
2,3,5,,0.3659425377845764,0.46470701694488525,[0.301862   0.33207586 0.34876668 0.38230112 0.46470702],3
3,4,5,,0.3299604654312134,0.4054560661315918,[0.2715224  0.30239305 0.32618287 0.3442479  0.40545607],3
4,5,5,,0.331704318523407,0.3835631310939789,[0.29537827 0.3139321  0.3218724  0.3437755  0.38356313],3
5,6,5,,0.3461454212665558,0.39720478653907776,[0.31449947 0.3265692  0.33343273 0.35902095 0.3972048 ],3
6,7,5,,0.3489468991756439,0.4127234220504761,[0.2962068  0.309975   0.34112024 0.38470906 0.41272342],3
7,8,5,,0.36203762888908386,0.41866257786750793,[0.31032574 0.339991   0.35587534 0.38533354 0.41866258],3
8,9,5,,0.3597913384437561,0.41054874658584595,[0.31339872 0.33149946 0.35354602 0.3899638  0.41054875],3
9,10,5,,0.373328298330307,0.43956559896469116,[0.31190446 0.33006984 0.3803884  0.40471315 0.4395656 ],3
10,11,5,,0.429465115070343,0.6450828313827515,[0.31480357 0.33408555 0.37135404 0.48199934 0.64508283],3
0,1,5,,0.34215664863586426,0.40149813890457153,[0.29573718 0.31100896 0.34832987 0.3542091  0.40149814],4
1,2,5,,0.353041410446167,0.407892644405365,[0.31707582 0.33112016 0.35083237 0.35828602 0.40789264],4
2,3,5,,0.3681345283985138,0.45626816153526306,[0.30795833 0.3269842  0.3548001  0.39466184 0.45626816],4
3,4,5,,0.33294355869293213,0.41273561120033264,[0.27468735 0.3039043  0.32759273 0.34579787 0.4127356 ],4
4,5,5,,0.33195585012435913,0.37907060980796814,[0.2983866  0.31074765 0.33014488 0.3414294  0.3790706 ],4
5,6,5,,0.3464864194393158,0.4010891914367676,[0.31613642 0.32627904 0.3314524  0.35747504 0.4010892 ],4
6,7,5,,0.3431825637817383,0.4050191342830658,[0.2901897  0.30584887 0.3349646  0.3798904  0.40501913],4
7,8,5,,0.35493192076683044,0.41079598665237427,[0.3016446  0.3322042  0.35104093 0.3789738  0.410796  ],4
8,9,5,,0.35696858167648315,0.40013378858566284,[0.3128792  0.32012308 0.35437506 0.3973319  0.4001338 ],4
9,10,5,,0.3751920759677887,0.44758886098861694,[0.30766875 0.32874134 0.38299555 0.40896583 0.44758886],4
10,11,5,,0.46100443601608276,0.7427310347557068,[0.301639   0.3294676  0.3804115  0.55077314 0.74273103],4
0,1,5,,0.34205055236816406,0.39528656005859375,[0.2956441  0.31165865 0.3515268  0.35613665 0.39528656],5
1,2,5,,0.35573142766952515,0.41422218084335327,[0.31093982 0.33318278 0.35492465 0.36538774 0.41422218],5
2,3,5,,0.36845317482948303,0.4534490704536438,[0.3169961  0.3305552  0.3515069  0.38975868 0.45344907],5
3,4,5,,0.34034284949302673,0.4243069887161255,[0.2761582  0.31953442 0.32922062 0.35249403 0.424307  ],5
4,5,5,,0.33706897497177124,0.3783169090747833,[0.3051991  0.3138151  0.33888936 0.34912458 0.3783169 ],5
5,6,5,,0.3506440222263336,0.4069323241710663,[0.31833836 0.3254408  0.34037775 0.36213082 0.40693232],5
6,7,5,,0.3414832651615143,0.4000771641731262,[0.29353973 0.30344725 0.33372527 0.37662697 0.40007716],5
7,8,5,,0.35150840878486633,0.4117010533809662,[0.2972383  0.3286311  0.34490272 0.37506872 0.41170105],5
8,9,5,,0.3569525182247162,0.4045017957687378,[0.3158182  0.32426596 0.3490439  0.39113274 0.4045018 ],5
9,10,5,,0.37815433740615845,0.45530620217323303,[0.3094188  0.339206   0.3847575  0.40208313 0.4553062 ],5
10,11,5,,0.5032505989074707,0.8293378949165344,[0.31644648 0.35387006 0.46637085 0.5502277  0.8293379 ],5
0,1,5,,0.34047383069992065,0.39280956983566284,[0.29814583 0.30966103 0.34676376 0.35498896 0.39280957],6
1,2,5,,0.3563714623451233,0.41539767384529114,[0.31746367 0.33037314 0.35537305 0.36324987 0.41539767],6
2,3,5,,0.3790801465511322,0.4671311676502228,[0.32185638 0.34719616 0.36024562 0.39897144 0.46713117],6
3,4,5,,0.3450334668159485,0.4233773946762085,[0.28070584 0.32127345 0.33799586 0.3618149  0.4233774 ],6
4,5,5,,0.34769850969314575,0.4022364616394043,[0.30973318 0.32352975 0.33907434 0.36391893 0.40223646],6
5,6,5,,0.3578202724456787,0.41198664903640747,[0.32402605 0.32753158 0.34248948 0.38306764 0.41198665],6
6,7,5,,0.35379642248153687,0.41688427329063416,[0.30663237 0.31743217 0.34469977 0.38333338 0.41688427],6
7,8,5,,0.3590722680091858,0.4106553792953491,[0.30218244 0.34428924 0.35081068 0.38742363 0.41065538],6
8,9,5,,0.3685573637485504,0.4171488583087921,[0.32206625 0.33179164 0.37855455 0.39322558 0.41714886],6
9,10,5,,0.38547283411026,0.457145631313324,[0.33275387 0.3528221  0.3818452  0.4027973  0.45714563],6
10,11,5,,0.49164867401123047,0.8253117799758911,[0.32145253 0.35014927 0.42940834 0.53192145 0.8253118 ],6
0,1,5,,0.34157946705818176,0.39565309882164,[0.29567623 0.31252888 0.3496259  0.35441318 0.3956531 ],7
1,2,5,,0.35274386405944824,0.4086324870586395,[0.3126539  0.33114052 0.34943965 0.36185277 0.4086325 ],7
2,3,5,,0.3656778037548065,0.4688582718372345,[0.30765083 0.3298386  0.34469447 0.37734684 0.46885827],7
3,4,5,,0.3362753689289093,0.42447519302368164,[0.27128562 0.3100461  0.32949302 0.34607685 0.4244752 ],7
4,5,5,,0.3319193422794342,0.3735315799713135,[0.29533935 0.30736116 0.33467057 0.34869412 0.37353158],7
5,6,5,,0.34677255153656006,0.39934012293815613,[0.315256   0.3238073  0.33421043 0.36124885 0.39934012],7
6,7,5,,0.3430105745792389,0.4083591103553772,[0.28966808 0.30144352 0.33756456 0.3780176  0.4083591 ],7
7,8,5,,0.35358649492263794,0.4166477918624878,[0.29838884 0.32652423 0.34703586 0.37933564 0.4166478 ],7
8,9,5,,0.35554203391075134,0.39987772703170776,[0.31614122 0.3235858  0.3451609  0.39294454 0.39987773],7
