layer,level_from,level_to,G,boot_id
4,9,10,0.9482752084732056,6
5,1,2,0.9459690491358439,6
5,2,3,0.9772162397702535,6
5,3,4,0.9676053245862325,6
5,4,5,0.9566995819409688,6
5,5,6,0.9613186677296957,6
5,6,7,0.9469576994578044,6
5,7,8,0.9453300913174947,6
5,8,9,0.9532147725423177,6
5,9,10,0.9413199027379354,6
6,1,2,0.9396764993667602,6
6,2,3,0.9748915473620097,6
6,3,4,0.960722788174947,6
6,4,5,0.9445340236028036,6
6,5,6,0.9498166640599569,6
6,6,7,0.9385651151339213,6
6,7,8,0.9418773889541626,6
6,8,9,0.9464690208435058,6
6,9,10,0.9302001476287842,6
7,1,2,0.9358388821283976,6
7,2,3,0.9727643847465515,6
7,3,4,0.959058423837026,6
7,4,5,0.9361182928085328,6
7,5,6,0.9430864373842875,6
7,6,7,0.9302541891733805,6
7,7,8,0.9380437572797139,6
7,8,9,0.9421959400177002,6
7,9,10,0.9247135519981384,6
8,1,2,0.9274005611737569,6
8,2,3,0.968625259399414,6
8,3,4,0.9504306634267171,6
8,4,5,0.9268638292948405,6
8,5,6,0.9326092759768169,6
8,6,7,0.9191680272420247,6
8,7,8,0.9312664866447449,6
8,8,9,0.9346305886904399,6
8,9,10,0.9159377098083497,6
9,1,2,0.9160614649454752,6
9,2,3,0.9559404293696085,6
9,3,4,0.9318191925684611,6
9,4,5,0.9126836617787679,6
9,5,6,0.9184843540191651,6
9,6,7,0.9020857691764832,6
9,7,8,0.9220122655232748,6
9,8,9,0.9215840299924215,6
9,9,10,0.910860828558604,6
10,1,2,0.9136684974034627,6
10,2,3,0.945436437924703,6
10,3,4,0.9116991440455119,6
10,4,5,0.8927779595057169,6
10,5,6,0.899726390838623,6
10,6,7,0.8952902277310689,6
10,7,8,0.9084487001101176,6
10,8,9,0.9017929871877034,6
10,9,10,0.895061993598938,6
11,1,2,0.8945961833000183,6
11,2,3,0.9626838604609171,6
11,3,4,0.9191262086232503,6
11,4,5,0.8287381529808044,6
11,5,6,0.8784285068511963,6
11,6,7,0.8490304629007975,6
11,7,8,0.8785555442174275,6
11,8,9,0.9093081474304199,6
11,9,10,0.8561540643374125,6
0,1,2,0.9921221733093262,7
0,2,3,0.9913431207338969,7
0,3,4,0.990415076414744,7
0,4,5,0.9892174402872721,7
0,5,6,0.9898573131788344,7
0,6,7,0.9901803930600485,7
0,7,8,0.9922750166484288,7
0,8,9,0.993555466334025,7
0,9,10,0.991258666628883,7
1,1,2,0.9910206567673456,7
1,2,3,0.9917060817990985,7
1,3,4,0.9907796837034679,7
1,4,5,0.9874254805701119,7
1,5,6,0.9873246891157967,7
1,6,7,0.9904286974952334,7
1,7,8,0.9919530550638834,7
1,8,9,0.9918413020315624,7
1,9,10,0.9892564217249552,7
2,1,2,0.9840685214315142,7
2,2,3,0.9861851646786645,7
2,3,4,0.9836047774269467,7
2,4,5,0.9795680528595334,7
2,5,6,0.98089789776575,7
2,6,7,0.9851544499397278,7
2,7,8,0.9804869946979341,7
2,8,9,0.980210888953436,7
2,9,10,0.9769571423530579,7
3,1,2,0.9688777299154372,7
3,2,3,0.9809749779247102,7
3,3,4,0.9766594966252645,7
3,4,5,0.9715947934559414,7
3,5,6,0.9726509281567165,7
3,6,7,0.9702307950882685,7
3,7,8,0.9632657794725328,7
3,8,9,0.9692089075133914,7
3,9,10,0.9590175180208116,7
4,1,2,0.958744139898391,7
4,2,3,0.9771359789939154,7
4,3,4,0.9696998596191406,7
4,4,5,0.962939012618292,7
4,5,6,0.9655737507910955,7
4,6,7,0.9575273706799462,7
4,7,8,0.9487489830879938,7
4,8,9,0.9567098787852696,7
4,9,10,0.9423970182736715,7
5,1,2,0.9457533728508722,7
5,2,3,0.9736304538590568,7
