layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
9,81,0.26867493987083435,0.21832533180713654,0.12349911779165268,0.10029954463243484,0.061602018773555756,0.05586734041571617,0.03885754570364952,0.024862516671419144,0.010721291415393353,0.008348695933818817,7,9,19,sentence.10
10,81,0.26886090636253357,0.2045474797487259,0.11974061280488968,0.09154880046844482,0.06641160696744919,0.0516965426504612,0.03775259107351303,0.02452174946665764,0.014928523451089859,0.012377104721963406,8,11,21,sentence.10
11,81,0.30218490958213806,0.17547807097434998,0.11168140172958374,0.07666504383087158,0.06441900134086609,0.043620817363262177,0.039904605597257614,0.031293198466300964,0.021961024031043053,0.016721369698643684,9,12,22,sentence.10
0,81,0.3200652301311493,0.18678118288516998,0.14060890674591064,0.11888625472784042,0.08175303786993027,0.06780753284692764,0.04050162062048912,0.03393247351050377,0.0010471068089827895,0.0007050304557196796,6,6,7,sentence.2
1,81,0.36215993762016296,0.18266528844833374,0.12995867431163788,0.11860590428113937,0.07268822938203812,0.05719704180955887,0.036152470856904984,0.03033214993774891,0.001158693339675665,0.0007882281788624823,5,6,7,sentence.2
2,81,0.3728466033935547,0.18884852528572083,0.1272459477186203,0.11184070259332657,0.06422387808561325,0.05112452059984207,0.03352351486682892,0.0312458798289299,0.002490138867869973,0.0015349631430581212,5,6,8,sentence.2
3,81,0.3488870859146118,0.20121754705905914,0.12670539319515228,0.11257652193307877,0.06383875012397766,0.05160269886255264,0.03349604457616806,0.0313207283616066,0.0037660098168998957,0.0029059743974357843,5,6,8,sentence.2
4,81,0.32589539885520935,0.20629480481147766,0.12947708368301392,0.11637762188911438,0.06362740695476532,0.05251602083444595,0.034607894718647,0.032776620239019394,0.0037991164717823267,0.00331513537093997,6,7,8,sentence.2
5,81,0.31942519545555115,0.21149975061416626,0.1284574419260025,0.11228436976671219,0.0632081851363182,0.052065715193748474,0.03827887773513794,0.030131805688142776,0.004782536998391151,0.0035005060490220785,6,7,8,sentence.2
6,81,0.3164243996143341,0.21196867525577545,0.128138929605484,0.10987856239080429,0.06319691985845566,0.049399107694625854,0.03988194838166237,0.02919444814324379,0.006256731692701578,0.003517016302794218,6,7,9,sentence.2
7,81,0.29947951436042786,0.21929778158664703,0.1318030059337616,0.10689716786146164,0.06309161335229874,0.04888622462749481,0.0391906201839447,0.02746664732694626,0.0070994943380355835,0.0041533238254487514,6,7,11,sentence.2
8,81,0.2744392156600952,0.2267984300851822,0.12681807577610016,0.10760855674743652,0.06322472542524338,0.054816149175167084,0.039753399789333344,0.02647397853434086,0.009306571446359158,0.005693088285624981,6,8,14,sentence.2
9,81,0.27357152104377747,0.2235996127128601,0.12314900010824203,0.10136280953884125,0.06041707471013069,0.05586234852671623,0.039221588522195816,0.02495729923248291,0.011780022643506527,0.008408058434724808,7,8,16,sentence.2
10,81,0.2749309539794922,0.20794017612934113,0.11899346858263016,0.09310051798820496,0.06568380445241928,0.051913145929574966,0.038204994052648544,0.024456175044178963,0.016286280006170273,0.012390326708555222,7,10,19,sentence.2
