layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
0,90,0.2645459473133087,0.21968643367290497,0.18980441987514496,0.11966365575790405,0.09009125083684921,0.05981642007827759,0.030273161828517914,0.019333332777023315,0.0008102134452201426,0.0006404818850569427,5,6,7,9
1,90,0.25450876355171204,0.22596223652362823,0.18900853395462036,0.12187966704368591,0.090397909283638,0.0592377670109272,0.031873688101768494,0.01901085115969181,0.0009197642793878913,0.0009067181381396949,5,6,7,9
2,90,0.25134357810020447,0.22639796137809753,0.18535353243350983,0.11484842002391815,0.0891820639371872,0.0640922412276268,0.031672511249780655,0.0188776683062315,0.0024395990185439587,0.0018564488273113966,5,6,7,9
3,90,0.24604260921478271,0.22172625362873077,0.18401697278022766,0.11352801322937012,0.08962441235780716,0.06557084619998932,0.03144896402955055,0.01875394769012928,0.00352902221493423,0.003033012617379427,5,6,7,9
4,90,0.25102102756500244,0.2276618629693985,0.1716441959142685,0.11042562872171402,0.08499997109174728,0.06545324623584747,0.03128307685256004,0.0177034642547369,0.005089445039629936,0.004332852549850941,6,6,8,9
5,90,0.25337862968444824,0.2318749576807022,0.16720525920391083,0.10659386217594147,0.08789019286632538,0.061846256256103516,0.02893517166376114,0.016758043318986893,0.005439247936010361,0.004751002881675959,6,6,8,9
6,90,0.25981026887893677,0.23041026294231415,0.16847090423107147,0.10314761102199554,0.08700878918170929,0.05847339704632759,0.025602025911211967,0.016132723540067673,0.0061871642246842384,0.0049164993688464165,6,6,9,9
7,90,0.2621067762374878,0.21664121747016907,0.17341075837612152,0.10174988955259323,0.08843740820884705,0.05666913092136383,0.025206895545125008,0.016067834571003914,0.007790671661496162,0.005725010763853788,6,7,10,9
8,90,0.25967076420783997,0.2185870260000229,0.17265383899211884,0.09845487773418427,0.08903385698795319,0.05310080200433731,0.02425733581185341,0.01531686820089817,0.009166126139461994,0.00627535255625844,6,7,11,9
9,90,0.2781424820423126,0.20727720856666565,0.16167959570884705,0.09508951753377914,0.08377423137426376,0.05172528699040413,0.02439560554921627,0.015983039513230324,0.010967536829411983,0.008850803598761559,6,7,12,9
10,90,0.3371010720729828,0.18584749102592468,0.14724992215633392,0.08784475177526474,0.07249923795461655,0.04512754827737808,0.02200549840927124,0.015549697913229465,0.010868897661566734,0.008756717666983604,6,8,13,9
11,90,0.38392844796180725,0.1798432171344757,0.13042744994163513,0.07742712646722794,0.054582949727773666,0.041137367486953735,0.03245775029063225,0.016339797526597977,0.010475115850567818,0.008217409253120422,6,8,13,9
0,90,0.2639235556125641,0.2199198305606842,0.18946664035320282,0.12002645432949066,0.09012805670499802,0.05998910963535309,0.030332984402775764,0.019353464245796204,0.0007800855091772974,0.0005839131190441549,5,6,7,10
1,90,0.2540293335914612,0.22579507529735565,0.1889089047908783,0.12214679270982742,0.09026693552732468,0.05936717987060547,0.0320519395172596,0.01904788799583912,0.0010246081510558724,0.0007283880840986967,5,6,7,10
2,90,0.2510896921157837,0.22576892375946045,0.18527591228485107,0.11462826281785965,0.08890701830387115,0.06417888402938843,0.031862061470746994,0.018912171944975853,0.002354259602725506,0.001850178581662476,5,6,7,10
3,90,0.24689793586730957,0.22043070197105408,0.1826407015323639,0.11313805729150772,0.08915484696626663,0.06567171961069107,0.0314796082675457,0.018809491768479347,0.004259617067873478,0.0034947292879223824,5,6,8,10
4,90,0.25153160095214844,0.22563809156417847,0.1705111861228943,0.11052587628364563,0.08449123054742813,0.06528081744909286,0.03149014711380005,0.01776908151805401,0.005737517029047012,0.004924836102873087,6,6,8,10
5,90,0.25353479385375977,0.22990182042121887,0.16620013117790222,0.1066816970705986,0.08716770261526108,0.061726100742816925,0.029083270579576492,0.01677454076707363,0.005989701487123966,0.005425556097179651,6,6,8,10
6,90,0.2590456008911133,0.2271047830581665,0.16819718480110168,0.10422109067440033,0.08617804944515228,0.058436114341020584,0.025769971311092377,0.016091639176011086,0.00683937780559063,0.00554272998124361,6,6,9,10
7,90,0.25940874218940735,0.2144579440355301,0.1730470359325409,0.10323472321033478,0.0875019058585167,0.05682592839002609,0.025514796376228333,0.01618001237511635,0.00796830840408802,0.006231134291738272,6,7,10,10
